,resource,resource_type,direct_access,frequency,member_id,version,time_range,resolution,file_fullpath,file_basename,file_dirname
4994,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,077,v2,19970101-19971231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19970101_19971231_077.nc4,conus_daily_eighth_19970101_19971231_077.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4995,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,039,v2,19990101-19991231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19990101_19991231_039.nc4,conus_daily_eighth_19990101_19991231_039.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4996,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,034,v2,20020101-20021231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20020101_20021231_034.nc4,conus_daily_eighth_20020101_20021231_034.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4997,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,091,v2,19940101-19941231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19940101_19941231_091.nc4,conus_daily_eighth_19940101_19941231_091.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4998,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,024,v2,19860101-19861231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19860101_19861231_024.nc4,conus_daily_eighth_19860101_19861231_024.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4999,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,068,v2,20010101-20011231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20010101_20011231_068.nc4,conus_daily_eighth_20010101_20011231_068.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5000,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,074,v2,19830101-19831231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19830101_19831231_074.nc4,conus_daily_eighth_19830101_19831231_074.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5001,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,030,v2,19990101-19991231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19990101_19991231_030.nc4,conus_daily_eighth_19990101_19991231_030.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5002,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,020,v2,20050101-20051231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20050101_20051231_020.nc4,conus_daily_eighth_20050101_20051231_020.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5003,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,052,v2,20110101-20111231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20110101_20111231_052.nc4,conus_daily_eighth_20110101_20111231_052.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5004,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,026,v2,20030101-20031231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20030101_20031231_026.nc4,conus_daily_eighth_20030101_20031231_026.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5005,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,094,v2,19960101-19961231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19960101_19961231_094.nc4,conus_daily_eighth_19960101_19961231_094.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5006,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,022,v2,19850101-19851231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19850101_19851231_022.nc4,conus_daily_eighth_19850101_19851231_022.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5007,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,066,v2,20120101-20121231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20120101_20121231_066.nc4,conus_daily_eighth_20120101_20121231_066.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5008,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,027,v2,19980101-19981231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19980101_19981231_027.nc4,conus_daily_eighth_19980101_19981231_027.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5009,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,081,v2,19980101-19981231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19980101_19981231_081.nc4,conus_daily_eighth_19980101_19981231_081.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5010,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,064,v2,20030101-20031231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20030101_20031231_064.nc4,conus_daily_eighth_20030101_20031231_064.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5011,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,023,v2,19830101-19831231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19830101_19831231_023.nc4,conus_daily_eighth_19830101_19831231_023.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5012,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,036,v2,19960101-19961231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19960101_19961231_036.nc4,conus_daily_eighth_19960101_19961231_036.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5013,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,041,v2,19920101-19921231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19920101_19921231_041.nc4,conus_daily_eighth_19920101_19921231_041.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5014,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,042,v2,19820101-19821231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19820101_19821231_042.nc4,conus_daily_eighth_19820101_19821231_042.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5015,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,002,v2,20090101-20091231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20090101_20091231_002.nc4,conus_daily_eighth_20090101_20091231_002.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5016,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,071,v2,19890101-19891231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19890101_19891231_071.nc4,conus_daily_eighth_19890101_19891231_071.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5017,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,052,v2,20010101-20011231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20010101_20011231_052.nc4,conus_daily_eighth_20010101_20011231_052.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5018,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,090,v2,19840101-19841231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19840101_19841231_090.nc4,conus_daily_eighth_19840101_19841231_090.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5019,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,008,v2,19890101-19891231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19890101_19891231_008.nc4,conus_daily_eighth_19890101_19891231_008.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5020,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,040,v2,20150101-20151231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20150101_20151231_040.nc4,conus_daily_eighth_20150101_20151231_040.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5021,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,090,v2,19820101-19821231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19820101_19821231_090.nc4,conus_daily_eighth_19820101_19821231_090.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5022,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,062,v2,19830101-19831231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19830101_19831231_062.nc4,conus_daily_eighth_19830101_19831231_062.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5023,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,011,v2,20000101-20001231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20000101_20001231_011.nc4,conus_daily_eighth_20000101_20001231_011.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5024,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,096,v2,19820101-19821231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19820101_19821231_096.nc4,conus_daily_eighth_19820101_19821231_096.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5025,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,003,v2,19900101-19901231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19900101_19901231_003.nc4,conus_daily_eighth_19900101_19901231_003.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5026,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,003,v2,19810101-19811231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19810101_19811231_003.nc4,conus_daily_eighth_19810101_19811231_003.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5027,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,046,v2,19900101-19901231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19900101_19901231_046.nc4,conus_daily_eighth_19900101_19901231_046.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5028,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,050,v2,20050101-20051231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20050101_20051231_050.nc4,conus_daily_eighth_20050101_20051231_050.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5029,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,034,v2,20140101-20141231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20140101_20141231_034.nc4,conus_daily_eighth_20140101_20141231_034.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5030,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,085,v2,19880101-19881231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19880101_19881231_085.nc4,conus_daily_eighth_19880101_19881231_085.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5031,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,078,v2,20090101-20091231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20090101_20091231_078.nc4,conus_daily_eighth_20090101_20091231_078.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5032,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,008,v2,19900101-19901231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19900101_19901231_008.nc4,conus_daily_eighth_19900101_19901231_008.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5033,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,061,v2,19880101-19881231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19880101_19881231_061.nc4,conus_daily_eighth_19880101_19881231_061.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5034,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,053,v2,19970101-19971231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19970101_19971231_053.nc4,conus_daily_eighth_19970101_19971231_053.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5035,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,087,v2,19920101-19921231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19920101_19921231_087.nc4,conus_daily_eighth_19920101_19921231_087.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5036,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,017,v2,19880101-19881231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19880101_19881231_017.nc4,conus_daily_eighth_19880101_19881231_017.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5037,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,038,v2,20120101-20121231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20120101_20121231_038.nc4,conus_daily_eighth_20120101_20121231_038.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5038,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,087,v2,19970101-19971231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19970101_19971231_087.nc4,conus_daily_eighth_19970101_19971231_087.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5039,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,068,v2,20050101-20051231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20050101_20051231_068.nc4,conus_daily_eighth_20050101_20051231_068.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5040,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,040,v2,20010101-20011231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20010101_20011231_040.nc4,conus_daily_eighth_20010101_20011231_040.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5041,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,052,v2,20130101-20131231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20130101_20131231_052.nc4,conus_daily_eighth_20130101_20131231_052.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5042,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,054,v2,20040101-20041231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20040101_20041231_054.nc4,conus_daily_eighth_20040101_20041231_054.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5043,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,092,v2,20100101-20101231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20100101_20101231_092.nc4,conus_daily_eighth_20100101_20101231_092.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5044,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,092,v2,20110101-20111231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20110101_20111231_092.nc4,conus_daily_eighth_20110101_20111231_092.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5045,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,004,v2,20050101-20051231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20050101_20051231_004.nc4,conus_daily_eighth_20050101_20051231_004.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5046,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,063,v2,19960101-19961231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19960101_19961231_063.nc4,conus_daily_eighth_19960101_19961231_063.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5047,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,056,v2,20060101-20061231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20060101_20061231_056.nc4,conus_daily_eighth_20060101_20061231_056.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5048,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,030,v2,20130101-20131231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20130101_20131231_030.nc4,conus_daily_eighth_20130101_20131231_030.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5049,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,089,v2,20090101-20091231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20090101_20091231_089.nc4,conus_daily_eighth_20090101_20091231_089.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5050,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,056,v2,20150101-20151231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20150101_20151231_056.nc4,conus_daily_eighth_20150101_20151231_056.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5051,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,033,v2,20020101-20021231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20020101_20021231_033.nc4,conus_daily_eighth_20020101_20021231_033.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5052,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,059,v2,19910101-19911231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19910101_19911231_059.nc4,conus_daily_eighth_19910101_19911231_059.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5053,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,018,v2,19990101-19991231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19990101_19991231_018.nc4,conus_daily_eighth_19990101_19991231_018.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5054,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,070,v2,20100101-20101231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20100101_20101231_070.nc4,conus_daily_eighth_20100101_20101231_070.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5055,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,030,v2,20000101-20001231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20000101_20001231_030.nc4,conus_daily_eighth_20000101_20001231_030.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5056,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,014,v2,19950101-19951231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19950101_19951231_014.nc4,conus_daily_eighth_19950101_19951231_014.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5057,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,036,v2,20160101-20161231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20160101_20161231_036.nc4,conus_daily_eighth_20160101_20161231_036.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5058,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,023,v2,20150101-20151231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20150101_20151231_023.nc4,conus_daily_eighth_20150101_20151231_023.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5059,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,080,v2,19920101-19921231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19920101_19921231_080.nc4,conus_daily_eighth_19920101_19921231_080.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5060,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,039,v2,19960101-19961231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19960101_19961231_039.nc4,conus_daily_eighth_19960101_19961231_039.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5061,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,006,v2,19910101-19911231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19910101_19911231_006.nc4,conus_daily_eighth_19910101_19911231_006.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
5062,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,098,v2,20020101-20021231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20020101_20021231_098.nc4,conus_daily_eighth_20020101_20021231_098.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
